message,user_id,class_id,op_tags,sum_content_text
"老师：慧慧宝贝晚上好呀，南希姐姐收到宝宝的阅读报告了吗？宝贝在阅读的时候非常非常认真，所有的问题都答对了。
老师：不过在表达环节，宝贝今天的魔法口诀没有说完整呢，谁在哪里做什么？小陆老师在什么地方发点心呢？宝贝，思考思考，回答我一下吧。
用户：是呀，小妮姐姐。
用户：阿姨，姐姐，老老师晚上好，小陆老师在教室8.7。
用户：诶，老师啊，昨天你的那个留言了，我今天早上才看，所以今天下班之后才让。啊，会不会把那一句啊模仿补充，等会他看完今天的，再把今天的报告发给你啊。
老师：珠珠妈妈，不好意思哈，就家里面的人生病了，然后就一直在照顾，所以昨天就没有及时的看到消息。
老师：慧慧宝贝早上好呀，依依姐姐又收到宝宝的阅读报告了呢，嗯，咱们宝贝在阅读的时候还是比较认真的，所有问题都答正确了。不过在表达环节，前面2个。句子都说的比较好，第3个句子，小毛球在领奖台上领奖，这句话宝宝说的太快了，嗯，发音都没有发清楚就完成了呢，所以我们一定要记得要把一个字一个字的讲清楚，再嗯，关闭我们的那个录音设备。
老师：不然姐姐都听不到宝宝读的完整的句子了。
用户：诶老师没关系的，呃，我们慧慧那个每天的作业的话呢，主要是呃，有时间的话，基本上都会按时完成的，你的每一次的评说，呃，我们都有听。也会呃，你说完之后我会再解释给他听，那样子，所以的话呢，就呃呃就是说呃那个如果你是呃要需要休息啊，或者是家里有事情啊，嗯不是很及时的话，一点都没关系的。
用户：慧慧都明白，他做的地方，哪些是呃，做的很好，哪些地方是呃，还需要继续努力的。
用户：听你的声音，你好像也是不是有点不舒服，或者是休息的不好啊，嗯，好好休息啊，因为这个这这段时间我们这边也是很多小孩和大人都发烧感冒生病了。
用户：嗯，多抽点时间好好休息和照顾家里的人的。晚安啦。
用户：晚安，再见。
老师：早上好呀，这两天就是感觉很容易感冒，我这两天也不是特别的舒服，嗓子也是哑哑的。
老师：慧慧宝贝早上好呀，美姐姐也收到宝宝的阅读报告了，宝贝在阅读的时候非常认真的表达环节，声音非常的洪亮，而且很好听哟。谢谢表扬，你呢。
老师：不过南非姐姐看到宝贝有一个问题回答错了，就是在观察图片的时候，嗯，他害怕的在发抖，宝贝可以看一看哪一个图片是在发抖呢？他抖的时候是身体是不是有动，就是整个人都是动起来的，可以再去观察一下图片哟。
老师：慧慧宝贝下午好呀，依依姐姐收到宝贝的阅读报告了呢，宝贝和妈妈的互动真的好有爱呀，刚刚听到宝宝在朗诵我们的儿歌。儿朗诵儿歌的声音呢，特别特别的清晰，而且发音也很标准哟，太棒了。
老师：而且宝贝在答题互动的时候都答的特别的好呢，全部都是正确的哟。
老师：这说明我们宝贝在阅读的时候是非常认真的呢。
老师：感谢姐姐给你点赞哟。
用户：【1】
用户：【1】
用户：【1】
用户：【1】
用户：【1】
用户：【1】
用户：【1】
用户：【1】
用户：【1】
用户：【1】
用户：【1】
用户：【1】
用户：【1】
老师：好的呐～
老师：今晚的阅读也要来完成哟～
用户：会安排的
老师：慧慧宝贝，南希姐姐收到宝宝的阅读报告了，咱们宝贝学会了两个礼貌用语呢，一个是早上好，一个是在线，也听到宝宝把它表达出来了呢，非常的好哟。
老师：姐姐给你点赞呢。希望我们接下来也继续加油哟。
老师：慧慧宝贝姐姐收到宝宝的阅读报告了，宝贝在阅读的时候真的超级超级认真呢，姐姐要给你点赞哟，而且宝贝在表达的时候声音特别特别的洪亮。说话说的也特别的清晰呢，太棒了。
老师：慧慧，宝贝姐姐收到宝宝的阅读报告啦，宝贝在阅读的时候是非常认真的哟，表达的时候声音也非常的洪亮呢。
老师：不过我们在表达的时候，第二句软软舌头口中藏，口中藏宝贝没有把它说的完整呢，还是没有录的完整呀，反正姐姐只听到了一点点。
老师：我们的发音，口中肠肠子的发音，宝贝说的不是很清晰哦，我们要下来再试一试呢。还有我们的排2行，牙齿白白排2行的行字。宝贝发音也不是特别的清晰，也要再试一试哟。
老师：慧慧宝贝中午好呀，姐姐收到宝宝的阅读报告了，宝贝是每天都来按时完成咱们的阅读呢，这一点姐姐要给你点赞哟。
老师：也看到宝贝把我们的阅读完成的很好，所有的问题都回答正确了呢，并且在表达这环节的时候，宝贝也表达的非常的清楚。
老师：慧慧宝贝已经收到宝宝的阅读报告了，咱们宝贝在阅读的时候还是非常认真的，所有的问题都回答正确了吗？只是在表达的时候，宝贝说不会模仿，不会吗？
老师：宝贝，知道模仿是什么意思吗？就是学着。视频里面的语音去。做同样的。
老师：下来慧慧宝贝要多试一试哟，没关系的。
老师：慧慧宝贝已经收到宝宝的阅读报告啦，宝贝阅读的时候超级超级认真了，全部都是正确的哟，太厉害了吧。
老师：表达环节我看没有，嗯，收到宝宝的视频呢，是表达环节没录上还是怎么回事儿呀？
用户：老师前两天晚上上课是慧慧一个人上，我就没跟他一起，他可能不会录像没，呃，我今天就跟他一起的，就把那个录录像模仿的那个给做了。
老师：慧慧妈妈，好的好的，嗯，也有可能是因为前两天因为我们那个APP刚更新，然后他去阅读的时候，那个录像就录不上，嗯，昨天晚上因为这边已经在处理了嘛，好像就是能录的上了。
老师：各位宝贝姐姐，刚刚看了宝宝的阅读报告呢，宝贝在阅读的时候是非常认真的，而且在模仿叫叫生气的语气和表情的时候，模仿的很好很好呢，直接给你点赞哟。
老师：不过看到宝贝有一个题回答错误了。下面哪一件事情是不公平的？爸爸把水弄傻了，妈妈却批评了觉觉，你觉得这件事情是公平的吗？想一想，如果是你的爸爸出了错，你做错了事情，但是妈妈却批评了你，你觉得这是公平的吗？
老师：慧慧宝贝上午好呀，今天端午节哟，祝慧慧宝贝和家人端午安康。
老师：姐姐看到宝宝的阅读报告了，昨天晚上姐姐回老家了，就没有及时的看到消息。
老师：看到宝贝回答我们的问题全部都是正确的呢，表达环节的时候声音也很洪亮哟，特别的棒。
老师：阅读开始了吗？
老师：今天分享我的这个，我点进去看不到宝宝的阅读报告。
老师：这个就可以啦。
老师：慧慧宝贝姐姐刚刚仔细的去看了看宝宝的阅读报告，发现宝贝在阅读的时候是非常认真的，表达的时候呢，也非常自信开朗，然后说话的时候呢。声音也特别特别的好听哦。
老师：不过呀，姐姐发现，嗯，宝宝可能有点平翘舌不太分的清呢，就是走廊是走不是走哟，走廊要下来再试一试哟。",66637550,61442,M4,"课程表现：慧慧阅读认真，答题正确率高，表达声音洪亮清晰，但存在表达不完整、发音不清晰、平翘舌不分、偶尔答题错误、模仿和录像有困难等问题
行为习惯：
生活情况：家长工作忙，孩子有时独自上课，近期当地很多小孩和大人发烧感冒
家长需求：希望孩子在阅读和表达方面持续进步，能按时完成作业
规划安排：
沟通态度：回复积极，善解人意，关心老师"
"老师：绘本的话，第二主题月是第一主题月一起邮寄的
老师：如果找不到的话，我们可以在叫叫app-学习-右上方全部看到所有计划阅读哟",41766709,61442,M2,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：华鑫选好了吗？?
老师：陈华鑫小朋友开始了哇？昨天的故事也要补哦",19798882,61442,M6,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
老师：花生妈妈，宝贝这两天怎么都没有参与到我们的阅读呢？,30320694,61442,M2,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
老师：呼叫呼叫宝贝，本月还落下有故事，今天有时间补读吗？,66061700,61442,M3,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
老师：呼叫呼叫宝贝，本月还落下有故事，今天有时间补读吗？,64073877,61442,M3,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：洪泽妈妈，我看宝贝已经好久都没参与到我们阅读当中来了，是有什么困难吗？还是说怎么回事呢？
老师：您这边有什么需求都可以跟我讲嘛。
用户：确认
老师：好的，我这边先去申请哈~",28670001,61442,M4,"课程表现：孩子已很久未参与阅读课程
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度：回复积极"
老师：红红妈妈，最近咱们是不是有点忙呀，我看宝贝这个月完成的相对较少呢，然后呢，嗯，周二有一天娇娇的秘密这篇故事的话，宝贝在实际的环节退出去了，咱们今天的话可以让小宝先花个5分钟时间把它完善一下嘛，就这种落下环节的，咱们最容易忘记了，所以就单独提醒一下。,64525951,61442,M4,"课程表现：孩子本月课程完成较少，在周二故事环节中途退出
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：恒博妈妈，在上班吗
老师：刚刚是我跟您来电呢，我看宝宝最近的阅读又停几天没看了，是不是又忘记拉？
老师：恩博妈妈本页的内容还是讲的成长故事，然后他是帮助小朋友去呃锻炼他的一些啊，情绪的一些表达呀，以及哈贴近您生活当中日常的一些遇到一些呃突发情况，以及对自身的一些哈，这个身体变化的一个了解，所以说这一个月的一个故事的话，他就是对于小朋友的实用性比较高，妈妈可以带着宝贝，然后多看几遍，回去看几遍，对于以后的一些遇到这种，如果是遇到相似的情况，小朋友有一个大概的一个呃概念，可以去帮助他处理。
老师：嗯，所以说然后看到宝宝他本个月的那个阅读还没有参与进来，我就说来电跟妈妈沟通一下，如果是宝贝他平时也好，有什么情况您都可以跟我说的，我这边一直关注着小朋友的一个阅读哟。
老师：恒博妈妈，我看到小朋友这一个月都还没有参与进来哦，可以提醒一下宝贝，然后可以多读一下我们的阅读内容。",58056770,62169,M3,"课程表现：孩子本月阅读课程未参与，阅读停滞几天
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
老师：很棒哦，豆豆宝贝。,59899228,61442,M5,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：核桃宝贝睡前把第39节：最厉害的树先生,第40节：叫叫大冒险完成吧",75838684,61442,M2,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：何禾，宝贝好棒呀，全部都做对了哟，宝宝。
老师：图子宝贝儿早上好，不好意思，昨天小弟姐姐已经休息啦，所以说没有及时回答你的消息，那你的汇报互动我已经收到啦，我觉得你是一个非常有意力的小朋友，每天都在坚持完成这个，嗯，这一点的话我觉得特别的棒，然后昨天的绘本里面啊，基本上宝贝的题目都是做对的，然后有一个神奇农场，这里我们再仔细的去结合故势看一下到底豆豆经历了哪一些事情，然后去看一下到底有没有跟爸爸一起啊烤面包呢？
老师：呵呵，宝贝儿，你真是火眼金睛啊，昨天帮豆豆找到了他参观的对应的神奇的房子，然后小智姐姐看到你自己画的房子也很特别，是整个的，然后门前的话，是不是还有一片绿油油的草地呀？
老师：嗯，宝贝儿，今天绘本又认真完成了，小季姐给你点赞哟。
老师：呵呵，宝贝早上好，新的一周已经开始了，小智姐姐看到你昨天绘本完成的特别的积极呢，看到你的作品我也特别的开心，那期待我们的何和宝贝每天都能够给小朋几个线下你的课子做个评。",67223198,61442,M6,"课程表现：孩子完成课程情况良好，题目基本做对，完成绘本积极，有专注力且有自己的想法
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：禾禾奶奶这个是咱们本次寄送的物流清单，您空了核对一下哦
用户：都收到了
用户：已关注
用户：已完成",67223198,61442,M0,"课程表现：
行为习惯：
生活情况：孩子由奶奶照顾
家长需求：
规划安排：
沟通态度：回复积极"
老师：禾禾宝贝睡前把第40节：叫叫大冒险完成吧,66984249,61442,M2,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：浩宇妈妈还看到宝贝昨天参与到我们的阅读当中来了，但是嗯，读了一点点，到后面趣味表达这一块就退出了呢，嗯，是怎么回事儿呀？我看宝贝前两天有没有参与到我们阅读当中来呢？
老师：是最近这两天有点忙吗？还是什么情况呢？
老师：阅读开始了吗？",78180719,61442,M4,"课程表现：孩子参与阅读读了一点后在趣味表达环节退出，前两天未参与阅读
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：浩浩妈妈看到宝贝昨天晚上是来阅读了，但是宝贝就是读到大比拼这一块就退出了，后面的识字环节和趣味表达环节，这些都没有完成呢，辛苦您今天晚上花一点点时间把我们后面的内容完成呢，再来读我们的这个大冒险嘛，这样子的话，在这大冒险它的作用会发挥的更好一些。
老师：阅读开始了吗？
老师：浩浩妈妈，刚刚是我给您打的电话，嗯，宝贝其实是有在补，然后到现在为止的话，我们是已经补到第70节内容了，然后现在我们更新了77节嘛，然后宝宝就还差了7节的内容，这段时间的话叫辛苦妈妈带着宝宝都去补一补哟，这一周是我们第4主题的最后一周了，全部完成的话又可以获得完课奖励了哟。
老师：妈妈多费点心，要带着宝宝来补一补哈。",66576598,61442,M4,"课程表现：孩子阅读时读到大比拼环节就退出，未完成识字和趣味表达环节，目前补到第70节内容，还差7节
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
老师：浩浩宝贝姐姐，看到您本月还缺课三节哦，这周的故事，然后是然后有没有完成，然后睡前的时候我们可以安排读个1~2节网完课18节以上几级都会发奖励，加油加油。,65133139,62169,M3,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：浩浩宝贝姐姐，看到您5月6号都已经补足了两节故事，但是昨天怎么没有呃阅读呢，当天的故事也没有完成，所以说姐姐要特意来提醒您一下，您想鼓励一下你，之前我们的阅读习惯都保持的很好，本月因为五一下期我们要把缺下的内容这两天抓紧补习来哦，这样才是我们的全勤宝宝。
老师：明天我们本月的故事就全部更新完成了哟，看到宝宝目前是有6节故事没有完成，然后我们今天晚上大概可以看个呃2~3节，明天我们再看个2~3节那三个内容，然后我们就能全部完成了哟。",65133139,62169,M2,"课程表现：孩子之前阅读习惯保持较好，目前有6节故事未完成
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
"老师：昊昊妈妈，点击卡片下方链接 ，进入找到订单修改收件信息哟
用户：已修改
用户：[详细地址]红糟坊正街85号
老师：好嘞，我去给您再核对一下
老师：没问题的，我看后台已经同步修改好了
用户：不要追我，后面慢慢补
用户：还没上学就这么紧张，以后就不用学习了
用户：我觉得兴趣很重要，如果变成了任务，我也不愿再去完成！",77956647,61442,M2,"课程表现：
行为习惯：
生活情况：孩子还未上学
家长需求：希望孩子学习以兴趣为主，避免学习成为任务
规划安排：
沟通态度：回复积极"
老师：昊昊宝贝睡前把第38节：好多好多鱼完成吧,66537937,61442,M2,"课程表现：
行为习惯：
生活情况：
家长需求：
规划安排：
沟通态度："
